focusLoc,locId,direction,time,n,category,name
24,7,to,36,4,Thrill Rides,Firefall
24,7,to,49,14,Thrill Rides,Firefall
24,7,to,50,4,Thrill Rides,Firefall
24,7,to,51,18,Thrill Rides,Firefall
24,7,to,52,6,Thrill Rides,Firefall
24,7,to,53,12,Thrill Rides,Firefall
24,7,to,54,4,Thrill Rides,Firefall
24,7,to,55,2,Thrill Rides,Firefall
24,7,to,56,22,Thrill Rides,Firefall
24,7,to,57,3,Thrill Rides,Firefall
24,7,to,58,2,Thrill Rides,Firefall
24,7,to,59,11,Thrill Rides,Firefall
24,7,to,60,1,Thrill Rides,Firefall
24,7,to,61,2,Thrill Rides,Firefall
24,7,to,62,4,Thrill Rides,Firefall
24,7,to,63,1,Thrill Rides,Firefall
24,8,from,1,8,Thrill Rides,Atmosfear
24,8,from,2,8,Thrill Rides,Atmosfear
24,8,from,3,4,Thrill Rides,Atmosfear
24,8,from,4,5,Thrill Rides,Atmosfear
24,8,from,6,5,Thrill Rides,Atmosfear
24,8,from,7,6,Thrill Rides,Atmosfear
24,8,from,8,5,Thrill Rides,Atmosfear
24,8,from,13,4,Thrill Rides,Atmosfear
24,8,from,14,20,Thrill Rides,Atmosfear
24,8,from,26,9,Thrill Rides,Atmosfear
24,8,from,27,10,Thrill Rides,Atmosfear
24,8,from,28,6,Thrill Rides,Atmosfear
24,8,from,29,15,Thrill Rides,Atmosfear
24,8,from,30,5,Thrill Rides,Atmosfear
24,8,from,31,1,Thrill Rides,Atmosfear
24,8,from,32,11,Thrill Rides,Atmosfear
24,8,from,33,21,Thrill Rides,Atmosfear
24,8,from,34,1,Thrill Rides,Atmosfear
24,8,from,37,2,Thrill Rides,Atmosfear
24,8,from,38,1,Thrill Rides,Atmosfear
24,8,from,49,2,Thrill Rides,Atmosfear
24,8,from,50,14,Thrill Rides,Atmosfear
24,8,from,51,10,Thrill Rides,Atmosfear
24,8,from,52,23,Thrill Rides,Atmosfear
24,8,from,53,14,Thrill Rides,Atmosfear
24,8,from,54,24,Thrill Rides,Atmosfear
24,8,from,55,16,Thrill Rides,Atmosfear
24,8,from,56,32,Thrill Rides,Atmosfear
24,8,from,57,10,Thrill Rides,Atmosfear
24,8,from,58,9,Thrill Rides,Atmosfear
24,8,from,59,1,Thrill Rides,Atmosfear
24,8,from,60,10,Thrill Rides,Atmosfear
24,8,from,61,4,Thrill Rides,Atmosfear
24,8,from,62,2,Thrill Rides,Atmosfear
24,8,from,63,5,Thrill Rides,Atmosfear
24,8,to,2,13,Thrill Rides,Atmosfear
24,8,to,3,13,Thrill Rides,Atmosfear
24,8,to,4,15,Thrill Rides,Atmosfear
24,8,to,5,6,Thrill Rides,Atmosfear
24,8,to,6,2,Thrill Rides,Atmosfear
24,8,to,7,10,Thrill Rides,Atmosfear
24,8,to,8,5,Thrill Rides,Atmosfear
24,8,to,10,5,Thrill Rides,Atmosfear
24,8,to,11,4,Thrill Rides,Atmosfear
24,8,to,13,4,Thrill Rides,Atmosfear
24,8,to,14,7,Thrill Rides,Atmosfear
24,8,to,25,7,Thrill Rides,Atmosfear
24,8,to,26,12,Thrill Rides,Atmosfear
24,8,to,27,6,Thrill Rides,Atmosfear
24,8,to,28,7,Thrill Rides,Atmosfear
24,8,to,29,5,Thrill Rides,Atmosfear
24,8,to,30,11,Thrill Rides,Atmosfear
24,8,to,31,15,Thrill Rides,Atmosfear
24,8,to,32,10,Thrill Rides,Atmosfear
24,8,to,33,11,Thrill Rides,Atmosfear
24,8,to,34,9,Thrill Rides,Atmosfear
24,8,to,35,6,Thrill Rides,Atmosfear
24,8,to,49,5,Thrill Rides,Atmosfear
24,8,to,50,19,Thrill Rides,Atmosfear
24,8,to,51,10,Thrill Rides,Atmosfear
24,8,to,52,7,Thrill Rides,Atmosfear
24,8,to,53,14,Thrill Rides,Atmosfear
24,8,to,54,5,Thrill Rides,Atmosfear
24,8,to,55,18,Thrill Rides,Atmosfear
24,8,to,56,21,Thrill Rides,Atmosfear
24,8,to,57,11,Thrill Rides,Atmosfear
24,8,to,58,7,Thrill Rides,Atmosfear
24,8,to,59,6,Thrill Rides,Atmosfear
24,8,to,60,5,Thrill Rides,Atmosfear
24,8,to,61,8,Thrill Rides,Atmosfear
24,8,to,62,8,Thrill Rides,Atmosfear
24,81,from,1,7,Thrill Rides,Flight of the Swingodon
24,81,from,2,4,Thrill Rides,Flight of the Swingodon
24,81,from,3,7,Thrill Rides,Flight of the Swingodon
24,81,from,4,15,Thrill Rides,Flight of the Swingodon
24,81,from,5,7,Thrill Rides,Flight of the Swingodon
24,81,from,6,3,Thrill Rides,Flight of the Swingodon
24,81,from,7,2,Thrill Rides,Flight of the Swingodon
24,81,from,8,7,Thrill Rides,Flight of the Swingodon
24,81,from,9,9,Thrill Rides,Flight of the Swingodon
24,81,from,10,9,Thrill Rides,Flight of the Swingodon
24,81,from,12,3,Thrill Rides,Flight of the Swingodon
24,81,from,13,11,Thrill Rides,Flight of the Swingodon
24,81,from,27,4,Thrill Rides,Flight of the Swingodon
24,81,from,28,9,Thrill Rides,Flight of the Swingodon
24,81,from,29,4,Thrill Rides,Flight of the Swingodon
24,81,from,30,8,Thrill Rides,Flight of the Swingodon
24,81,from,31,13,Thrill Rides,Flight of the Swingodon
24,81,from,32,9,Thrill Rides,Flight of the Swingodon
24,81,from,33,13,Thrill Rides,Flight of the Swingodon
24,81,from,34,4,Thrill Rides,Flight of the Swingodon
24,81,from,36,4,Thrill Rides,Flight of the Swingodon
24,81,from,37,5,Thrill Rides,Flight of the Swingodon
24,81,from,49,4,Thrill Rides,Flight of the Swingodon
24,81,from,50,7,Thrill Rides,Flight of the Swingodon
24,81,from,51,4,Thrill Rides,Flight of the Swingodon
24,81,from,52,5,Thrill Rides,Flight of the Swingodon
24,81,from,53,10,Thrill Rides,Flight of the Swingodon
24,81,from,54,6,Thrill Rides,Flight of the Swingodon
24,81,from,55,8,Thrill Rides,Flight of the Swingodon
24,81,from,56,1,Thrill Rides,Flight of the Swingodon
24,81,from,57,10,Thrill Rides,Flight of the Swingodon
24,81,from,58,8,Thrill Rides,Flight of the Swingodon
24,81,from,59,7,Thrill Rides,Flight of the Swingodon
24,81,from,60,6,Thrill Rides,Flight of the Swingodon
24,81,from,62,2,Thrill Rides,Flight of the Swingodon
24,81,to,1,19,Thrill Rides,Flight of the Swingodon
24,81,to,2,10,Thrill Rides,Flight of the Swingodon
24,81,to,3,1,Thrill Rides,Flight of the Swingodon
24,81,to,4,15,Thrill Rides,Flight of the Swingodon
24,81,to,5,4,Thrill Rides,Flight of the Swingodon
24,81,to,8,7,Thrill Rides,Flight of the Swingodon
24,81,to,9,4,Thrill Rides,Flight of the Swingodon
24,81,to,10,7,Thrill Rides,Flight of the Swingodon
24,81,to,13,2,Thrill Rides,Flight of the Swingodon
24,81,to,14,11,Thrill Rides,Flight of the Swingodon
24,81,to,25,14,Thrill Rides,Flight of the Swingodon
24,81,to,26,4,Thrill Rides,Flight of the Swingodon
24,81,to,27,12,Thrill Rides,Flight of the Swingodon
24,81,to,28,3,Thrill Rides,Flight of the Swingodon
24,81,to,29,1,Thrill Rides,Flight of the Swingodon
24,81,to,30,1,Thrill Rides,Flight of the Swingodon
24,81,to,31,18,Thrill Rides,Flight of the Swingodon
24,81,to,32,19,Thrill Rides,Flight of the Swingodon
24,81,to,33,10,Thrill Rides,Flight of the Swingodon
24,81,to,36,3,Thrill Rides,Flight of the Swingodon
24,81,to,49,11,Thrill Rides,Flight of the Swingodon
24,81,to,50,5,Thrill Rides,Flight of the Swingodon
24,81,to,51,11,Thrill Rides,Flight of the Swingodon
24,81,to,52,16,Thrill Rides,Flight of the Swingodon
24,81,to,53,9,Thrill Rides,Flight of the Swingodon
24,81,to,54,20,Thrill Rides,Flight of the Swingodon
24,81,to,55,15,Thrill Rides,Flight of the Swingodon
24,81,to,56,12,Thrill Rides,Flight of the Swingodon
24,81,to,57,3,Thrill Rides,Flight of the Swingodon
24,81,to,58,1,Thrill Rides,Flight of the Swingodon
24,81,to,59,22,Thrill Rides,Flight of the Swingodon
24,81,to,60,5,Thrill Rides,Flight of the Swingodon
24,9,from,6,13,Kiddie Rides,North Line
24,9,from,10,1,Kiddie Rides,North Line
24,9,from,11,4,Kiddie Rides,North Line
24,9,from,12,7,Kiddie Rides,North Line
24,9,from,28,3,Kiddie Rides,North Line
24,9,from,31,4,Kiddie Rides,North Line
24,9,from,34,2,Kiddie Rides,North Line
24,9,from,50,4,Kiddie Rides,North Line
24,9,from,51,4,Kiddie Rides,North Line
24,9,from,52,1,Kiddie Rides,North Line
24,9,from,53,2,Kiddie Rides,North Line
24,9,from,55,5,Kiddie Rides,North Line
24,9,from,56,17,Kiddie Rides,North Line
24,9,from,57,7,Kiddie Rides,North Line
24,9,from,58,5,Kiddie Rides,North Line
24,9,from,60,4,Kiddie Rides,North Line
24,9,to,2,3,Kiddie Rides,North Line
24,9,to,3,4,Kiddie Rides,North Line
24,9,to,6,3,Kiddie Rides,North Line
24,9,to,11,2,Kiddie Rides,North Line
24,9,to,26,3,Kiddie Rides,North Line
24,9,to,31,6,Kiddie Rides,North Line
24,9,to,35,4,Kiddie Rides,North Line
24,9,to,55,7,Kiddie Rides,North Line
24,9,to,59,3,Kiddie Rides,North Line
24,EE,from,1,10,Other,Entrance East
24,EE,from,2,8,Other,Entrance East
24,EE,from,4,4,Other,Entrance East
24,EE,from,25,9,Other,Entrance East
24,EE,from,26,4,Other,Entrance East
24,EE,from,27,3,Other,Entrance East
24,EE,from,29,6,Other,Entrance East
24,EE,from,36,3,Other,Entrance East
24,EE,from,49,33,Other,Entrance East
24,EE,from,50,7,Other,Entrance East
24,EE,from,56,4,Other,Entrance East
24,EE,to,31,6,Other,Entrance East
24,EN,from,1,12,Other,Entrance North
24,EN,from,2,9,Other,Entrance North
24,EN,from,25,27,Other,Entrance North
24,EN,from,26,37,Other,Entrance North
24,EN,from,49,15,Other,Entrance North
24,EN,from,50,23,Other,Entrance North
24,EN,from,51,1,Other,Entrance North
24,EN,from,52,6,Other,Entrance North
24,EN,from,55,5,Other,Entrance North
24,EW,from,1,10,Other,Entrance West
24,EW,from,4,4,Other,Entrance West
24,EW,from,25,16,Other,Entrance West
24,EW,from,49,38,Other,Entrance West
24,EW,from,50,9,Other,Entrance West
24,EW,from,56,5,Other,Entrance West
24,EW,to,30,4,Other,Entrance West
24,EW,to,54,5,Other,Entrance West
24,OP,to,7,1,Other,Outside Park
24,OP,to,8,4,Other,Outside Park
24,OP,to,11,12,Other,Outside Park
24,OP,to,12,13,Other,Outside Park
24,OP,to,14,6,Other,Outside Park
24,OP,to,32,11,Other,Outside Park
24,OP,to,33,4,Other,Outside Park
24,OP,to,34,2,Other,Outside Park
24,OP,to,35,7,Other,Outside Park
24,OP,to,36,6,Other,Outside Park
24,OP,to,39,4,Other,Outside Park
24,OP,to,54,1,Other,Outside Park
24,OP,to,55,3,Other,Outside Park
24,OP,to,57,9,Other,Outside Park
24,OP,to,58,9,Other,Outside Park
24,OP,to,59,7,Other,Outside Park
24,OP,to,60,15,Other,Outside Park
24,OP,to,61,10,Other,Outside Park
24,OP,to,62,14,Other,Outside Park
24,OP,to,63,3,Other,Outside Park
25,1,from,2,9,Thrill Rides,Wrightiraptor Mountain
25,1,from,3,5,Thrill Rides,Wrightiraptor Mountain
25,1,from,4,8,Thrill Rides,Wrightiraptor Mountain
25,1,from,5,11,Thrill Rides,Wrightiraptor Mountain
25,1,from,6,6,Thrill Rides,Wrightiraptor Mountain
25,1,from,7,10,Thrill Rides,Wrightiraptor Mountain
25,1,from,8,8,Thrill Rides,Wrightiraptor Mountain
25,1,from,9,16,Thrill Rides,Wrightiraptor Mountain
25,1,from,10,15,Thrill Rides,Wrightiraptor Mountain
25,1,from,11,2,Thrill Rides,Wrightiraptor Mountain
25,1,from,12,5,Thrill Rides,Wrightiraptor Mountain
25,1,from,13,10,Thrill Rides,Wrightiraptor Mountain
25,1,from,14,7,Thrill Rides,Wrightiraptor Mountain
25,1,from,26,6,Thrill Rides,Wrightiraptor Mountain
25,1,from,27,11,Thrill Rides,Wrightiraptor Mountain
25,1,from,28,14,Thrill Rides,Wrightiraptor Mountain
25,1,from,29,10,Thrill Rides,Wrightiraptor Mountain
25,1,from,30,2,Thrill Rides,Wrightiraptor Mountain
25,1,from,31,17,Thrill Rides,Wrightiraptor Mountain
25,1,from,32,17,Thrill Rides,Wrightiraptor Mountain
25,1,from,33,3,Thrill Rides,Wrightiraptor Mountain
25,1,from,34,5,Thrill Rides,Wrightiraptor Mountain
25,1,from,35,4,Thrill Rides,Wrightiraptor Mountain
25,1,from,36,5,Thrill Rides,Wrightiraptor Mountain
25,1,from,37,1,Thrill Rides,Wrightiraptor Mountain
25,1,from,49,4,Thrill Rides,Wrightiraptor Mountain
25,1,from,50,10,Thrill Rides,Wrightiraptor Mountain
25,1,from,51,7,Thrill Rides,Wrightiraptor Mountain
25,1,from,52,13,Thrill Rides,Wrightiraptor Mountain
25,1,from,53,8,Thrill Rides,Wrightiraptor Mountain
25,1,from,54,22,Thrill Rides,Wrightiraptor Mountain
25,1,from,55,12,Thrill Rides,Wrightiraptor Mountain
25,1,from,56,13,Thrill Rides,Wrightiraptor Mountain
25,1,from,57,1,Thrill Rides,Wrightiraptor Mountain
25,1,from,58,9,Thrill Rides,Wrightiraptor Mountain
25,1,from,59,9,Thrill Rides,Wrightiraptor Mountain
25,1,from,61,3,Thrill Rides,Wrightiraptor Mountain
25,1,from,62,6,Thrill Rides,Wrightiraptor Mountain
25,1,to,1,4,Thrill Rides,Wrightiraptor Mountain
25,1,to,2,13,Thrill Rides,Wrightiraptor Mountain
25,1,to,4,1,Thrill Rides,Wrightiraptor Mountain
25,1,to,5,9,Thrill Rides,Wrightiraptor Mountain
25,1,to,6,7,Thrill Rides,Wrightiraptor Mountain
25,1,to,7,1,Thrill Rides,Wrightiraptor Mountain
25,1,to,8,11,Thrill Rides,Wrightiraptor Mountain
25,1,to,9,23,Thrill Rides,Wrightiraptor Mountain
25,1,to,11,7,Thrill Rides,Wrightiraptor Mountain
25,1,to,12,3,Thrill Rides,Wrightiraptor Mountain
25,1,to,14,5,Thrill Rides,Wrightiraptor Mountain
25,1,to,25,4,Thrill Rides,Wrightiraptor Mountain
25,1,to,26,11,Thrill Rides,Wrightiraptor Mountain
25,1,to,27,21,Thrill Rides,Wrightiraptor Mountain
25,1,to,28,12,Thrill Rides,Wrightiraptor Mountain
25,1,to,29,7,Thrill Rides,Wrightiraptor Mountain
25,1,to,30,2,Thrill Rides,Wrightiraptor Mountain
25,1,to,31,21,Thrill Rides,Wrightiraptor Mountain
25,1,to,32,3,Thrill Rides,Wrightiraptor Mountain
25,1,to,34,1,Thrill Rides,Wrightiraptor Mountain
25,1,to,35,28,Thrill Rides,Wrightiraptor Mountain
25,1,to,37,3,Thrill Rides,Wrightiraptor Mountain
25,1,to,49,4,Thrill Rides,Wrightiraptor Mountain
25,1,to,50,14,Thrill Rides,Wrightiraptor Mountain
25,1,to,51,9,Thrill Rides,Wrightiraptor Mountain
25,1,to,52,17,Thrill Rides,Wrightiraptor Mountain
25,1,to,53,19,Thrill Rides,Wrightiraptor Mountain
25,1,to,54,16,Thrill Rides,Wrightiraptor Mountain
25,1,to,55,1,Thrill Rides,Wrightiraptor Mountain
25,1,to,56,13,Thrill Rides,Wrightiraptor Mountain
25,1,to,57,1,Thrill Rides,Wrightiraptor Mountain
25,1,to,58,1,Thrill Rides,Wrightiraptor Mountain
25,1,to,59,40,Thrill Rides,Wrightiraptor Mountain
25,1,to,61,2,Thrill Rides,Wrightiraptor Mountain
25,10,from,2,5,Kiddie Rides,Jeredactyl Jump
25,10,from,10,4,Kiddie Rides,Jeredactyl Jump
25,10,from,25,3,Kiddie Rides,Jeredactyl Jump
25,10,from,27,2,Kiddie Rides,Jeredactyl Jump
25,10,from,29,3,Kiddie Rides,Jeredactyl Jump
25,10,from,38,6,Kiddie Rides,Jeredactyl Jump
25,10,from,50,3,Kiddie Rides,Jeredactyl Jump
25,10,from,51,7,Kiddie Rides,Jeredactyl Jump
25,10,from,52,1,Kiddie Rides,Jeredactyl Jump
25,10,from,53,2,Kiddie Rides,Jeredactyl Jump
25,10,from,54,1,Kiddie Rides,Jeredactyl Jump
25,10,from,58,1,Kiddie Rides,Jeredactyl Jump
25,10,from,59,38,Kiddie Rides,Jeredactyl Jump
25,10,from,60,2,Kiddie Rides,Jeredactyl Jump
25,10,to,4,3,Kiddie Rides,Jeredactyl Jump
25,10,to,5,39,Kiddie Rides,Jeredactyl Jump
25,10,to,7,2,Kiddie Rides,Jeredactyl Jump
25,10,to,10,2,Kiddie Rides,Jeredactyl Jump
25,10,to,28,6,Kiddie Rides,Jeredactyl Jump
25,10,to,29,2,Kiddie Rides,Jeredactyl Jump
25,10,to,31,5,Kiddie Rides,Jeredactyl Jump
25,10,to,32,3,Kiddie Rides,Jeredactyl Jump
25,10,to,33,9,Kiddie Rides,Jeredactyl Jump
25,10,to,35,5,Kiddie Rides,Jeredactyl Jump
25,10,to,36,3,Kiddie Rides,Jeredactyl Jump
25,10,to,38,6,Kiddie Rides,Jeredactyl Jump
25,10,to,51,9,Kiddie Rides,Jeredactyl Jump
25,10,to,52,5,Kiddie Rides,Jeredactyl Jump
25,10,to,53,1,Kiddie Rides,Jeredactyl Jump
25,10,to,54,3,Kiddie Rides,Jeredactyl Jump
25,10,to,56,4,Kiddie Rides,Jeredactyl Jump
25,10,to,57,3,Kiddie Rides,Jeredactyl Jump
25,10,to,58,3,Kiddie Rides,Jeredactyl Jump
25,10,to,59,1,Kiddie Rides,Jeredactyl Jump
25,11,from,1,6,Kiddie Rides,Sauroma Bumpers
25,11,from,2,5,Kiddie Rides,Sauroma Bumpers
25,11,from,10,4,Kiddie Rides,Sauroma Bumpers
25,11,from,12,7,Kiddie Rides,Sauroma Bumpers
25,11,from,29,2,Kiddie Rides,Sauroma Bumpers
25,11,from,30,2,Kiddie Rides,Sauroma Bumpers
25,11,from,33,2,Kiddie Rides,Sauroma Bumpers
25,11,from,50,2,Kiddie Rides,Sauroma Bumpers
25,11,from,52,6,Kiddie Rides,Sauroma Bumpers
25,11,from,54,7,Kiddie Rides,Sauroma Bumpers
25,11,from,56,3,Kiddie Rides,Sauroma Bumpers
25,11,from,57,1,Kiddie Rides,Sauroma Bumpers
25,11,from,58,7,Kiddie Rides,Sauroma Bumpers
25,11,from,60,39,Kiddie Rides,Sauroma Bumpers
25,11,to,2,4,Kiddie Rides,Sauroma Bumpers
25,11,to,10,4,Kiddie Rides,Sauroma Bumpers
25,11,to,27,5,Kiddie Rides,Sauroma Bumpers
25,11,to,28,3,Kiddie Rides,Sauroma Bumpers
25,11,to,33,4,Kiddie Rides,Sauroma Bumpers
25,11,to,34,1,Kiddie Rides,Sauroma Bumpers
25,11,to,35,3,Kiddie Rides,Sauroma Bumpers
25,11,to,50,1,Kiddie Rides,Sauroma Bumpers
25,11,to,51,1,Kiddie Rides,Sauroma Bumpers
25,11,to,52,13,Kiddie Rides,Sauroma Bumpers
25,11,to,53,5,Kiddie Rides,Sauroma Bumpers
25,11,to,55,1,Kiddie Rides,Sauroma Bumpers
25,11,to,56,1,Kiddie Rides,Sauroma Bumpers
25,11,to,58,1,Kiddie Rides,Sauroma Bumpers
25,11,to,59,1,Kiddie Rides,Sauroma Bumpers
25,12,from,6,2,Kiddie Rides,Flying TyrAndrienkos
25,12,from,8,7,Kiddie Rides,Flying TyrAndrienkos
25,12,from,27,1,Kiddie Rides,Flying TyrAndrienkos
25,12,from,28,2,Kiddie Rides,Flying TyrAndrienkos
25,12,from,35,4,Kiddie Rides,Flying TyrAndrienkos
25,12,from,37,6,Kiddie Rides,Flying TyrAndrienkos
25,12,from,49,2,Kiddie Rides,Flying TyrAndrienkos
25,12,from,50,3,Kiddie Rides,Flying TyrAndrienkos
25,12,from,53,2,Kiddie Rides,Flying TyrAndrienkos
25,12,from,56,11,Kiddie Rides,Flying TyrAndrienkos
25,12,from,57,2,Kiddie Rides,Flying TyrAndrienkos
25,12,from,58,1,Kiddie Rides,Flying TyrAndrienkos
25,12,from,61,6,Kiddie Rides,Flying TyrAndrienkos
25,12,to,4,3,Kiddie Rides,Flying TyrAndrienkos
25,12,to,5,2,Kiddie Rides,Flying TyrAndrienkos
25,12,to,9,3,Kiddie Rides,Flying TyrAndrienkos
25,12,to,27,2,Kiddie Rides,Flying TyrAndrienkos
25,12,to,28,3,Kiddie Rides,Flying TyrAndrienkos
25,12,to,30,3,Kiddie Rides,Flying TyrAndrienkos
25,12,to,36,2,Kiddie Rides,Flying TyrAndrienkos
25,12,to,50,3,Kiddie Rides,Flying TyrAndrienkos
25,12,to,51,5,Kiddie Rides,Flying TyrAndrienkos
25,12,to,54,4,Kiddie Rides,Flying TyrAndrienkos
25,12,to,55,5,Kiddie Rides,Flying TyrAndrienkos
25,12,to,56,1,Kiddie Rides,Flying TyrAndrienkos
25,12,to,57,4,Kiddie Rides,Flying TyrAndrienkos
25,12,to,58,1,Kiddie Rides,Flying TyrAndrienkos
25,12,to,59,3,Kiddie Rides,Flying TyrAndrienkos
25,12,to,61,4,Kiddie Rides,Flying TyrAndrienkos
25,13,from,1,2,Kiddie Rides,Cyndisaurus Asteroid
25,13,from,2,7,Kiddie Rides,Cyndisaurus Asteroid
25,13,from,6,3,Kiddie Rides,Cyndisaurus Asteroid
25,13,from,10,2,Kiddie Rides,Cyndisaurus Asteroid
25,13,from,27,1,Kiddie Rides,Cyndisaurus Asteroid
25,13,from,28,5,Kiddie Rides,Cyndisaurus Asteroid
25,13,from,29,4,Kiddie Rides,Cyndisaurus Asteroid
25,13,from,30,2,Kiddie Rides,Cyndisaurus Asteroid
25,13,from,32,3,Kiddie Rides,Cyndisaurus Asteroid
25,13,from,33,6,Kiddie Rides,Cyndisaurus Asteroid
25,13,from,34,4,Kiddie Rides,Cyndisaurus Asteroid
25,13,from,36,7,Kiddie Rides,Cyndisaurus Asteroid
25,13,from,51,5,Kiddie Rides,Cyndisaurus Asteroid
25,13,from,52,1,Kiddie Rides,Cyndisaurus Asteroid
25,13,from,54,6,Kiddie Rides,Cyndisaurus Asteroid
25,13,from,57,3,Kiddie Rides,Cyndisaurus Asteroid
25,13,from,62,6,Kiddie Rides,Cyndisaurus Asteroid
25,13,to,2,2,Kiddie Rides,Cyndisaurus Asteroid
25,13,to,6,2,Kiddie Rides,Cyndisaurus Asteroid
25,13,to,7,2,Kiddie Rides,Cyndisaurus Asteroid
25,13,to,8,2,Kiddie Rides,Cyndisaurus Asteroid
25,13,to,10,2,Kiddie Rides,Cyndisaurus Asteroid
25,13,to,27,6,Kiddie Rides,Cyndisaurus Asteroid
25,13,to,29,5,Kiddie Rides,Cyndisaurus Asteroid
25,13,to,33,2,Kiddie Rides,Cyndisaurus Asteroid
25,13,to,35,3,Kiddie Rides,Cyndisaurus Asteroid
25,13,to,49,4,Kiddie Rides,Cyndisaurus Asteroid
25,13,to,50,4,Kiddie Rides,Cyndisaurus Asteroid
25,13,to,53,3,Kiddie Rides,Cyndisaurus Asteroid
25,13,to,54,3,Kiddie Rides,Cyndisaurus Asteroid
25,13,to,55,9,Kiddie Rides,Cyndisaurus Asteroid
25,13,to,57,5,Kiddie Rides,Cyndisaurus Asteroid
25,13,to,60,7,Kiddie Rides,Cyndisaurus Asteroid
25,14,from,1,10,Kiddie Rides,Beelzebufo
25,14,from,2,5,Kiddie Rides,Beelzebufo
25,14,from,5,1,Kiddie Rides,Beelzebufo
25,14,from,10,3,Kiddie Rides,Beelzebufo
25,14,from,12,4,Kiddie Rides,Beelzebufo
25,14,from,28,2,Kiddie Rides,Beelzebufo
25,14,from,31,2,Kiddie Rides,Beelzebufo
25,14,from,32,2,Kiddie Rides,Beelzebufo
25,14,from,33,4,Kiddie Rides,Beelzebufo
25,14,from,34,10,Kiddie Rides,Beelzebufo
25,14,from,50,3,Kiddie Rides,Beelzebufo
25,14,from,51,1,Kiddie Rides,Beelzebufo
25,14,from,53,2,Kiddie Rides,Beelzebufo
25,14,from,54,6,Kiddie Rides,Beelzebufo
25,14,from,55,9,Kiddie Rides,Beelzebufo
25,14,from,56,7,Kiddie Rides,Beelzebufo
25,14,from,57,1,Kiddie Rides,Beelzebufo
25,14,from,60,3,Kiddie Rides,Beelzebufo
25,14,from,62,7,Kiddie Rides,Beelzebufo
25,14,to,2,5,Kiddie Rides,Beelzebufo
25,14,to,4,3,Kiddie Rides,Beelzebufo
25,14,to,6,4,Kiddie Rides,Beelzebufo
25,14,to,10,9,Kiddie Rides,Beelzebufo
25,14,to,28,2,Kiddie Rides,Beelzebufo
25,14,to,29,4,Kiddie Rides,Beelzebufo
25,14,to,30,2,Kiddie Rides,Beelzebufo
25,14,to,31,5,Kiddie Rides,Beelzebufo
25,14,to,51,2,Kiddie Rides,Beelzebufo
25,14,to,52,4,Kiddie Rides,Beelzebufo
25,14,to,54,2,Kiddie Rides,Beelzebufo
25,14,to,57,3,Kiddie Rides,Beelzebufo
25,14,to,59,6,Kiddie Rides,Beelzebufo
25,15,from,4,3,Kiddie Rides,Enchanted Toadstools
25,15,from,7,2,Kiddie Rides,Enchanted Toadstools
25,15,from,26,7,Kiddie Rides,Enchanted Toadstools
25,15,from,28,1,Kiddie Rides,Enchanted Toadstools
25,15,from,29,3,Kiddie Rides,Enchanted Toadstools
25,15,from,33,1,Kiddie Rides,Enchanted Toadstools
25,15,from,34,4,Kiddie Rides,Enchanted Toadstools
25,15,from,35,5,Kiddie Rides,Enchanted Toadstools
25,15,from,36,3,Kiddie Rides,Enchanted Toadstools
25,15,from,49,2,Kiddie Rides,Enchanted Toadstools
25,15,from,51,3,Kiddie Rides,Enchanted Toadstools
25,15,from,52,4,Kiddie Rides,Enchanted Toadstools
25,15,from,53,9,Kiddie Rides,Enchanted Toadstools
25,15,from,54,1,Kiddie Rides,Enchanted Toadstools
25,15,from,55,4,Kiddie Rides,Enchanted Toadstools
25,15,from,56,4,Kiddie Rides,Enchanted Toadstools
25,15,from,57,3,Kiddie Rides,Enchanted Toadstools
25,15,to,2,3,Kiddie Rides,Enchanted Toadstools
25,15,to,3,2,Kiddie Rides,Enchanted Toadstools
25,15,to,26,16,Kiddie Rides,Enchanted Toadstools
25,15,to,28,1,Kiddie Rides,Enchanted Toadstools
25,15,to,29,2,Kiddie Rides,Enchanted Toadstools
25,15,to,30,3,Kiddie Rides,Enchanted Toadstools
25,15,to,34,3,Kiddie Rides,Enchanted Toadstools
25,15,to,35,6,Kiddie Rides,Enchanted Toadstools
25,15,to,50,9,Kiddie Rides,Enchanted Toadstools
25,15,to,53,7,Kiddie Rides,Enchanted Toadstools
25,15,to,54,5,Kiddie Rides,Enchanted Toadstools
25,15,to,55,3,Kiddie Rides,Enchanted Toadstools
25,15,to,56,7,Kiddie Rides,Enchanted Toadstools
25,15,to,57,4,Kiddie Rides,Enchanted Toadstools
25,16,from,5,2,Kiddie Rides,Stegocycles
25,16,from,10,2,Kiddie Rides,Stegocycles
25,16,from,25,1,Kiddie Rides,Stegocycles
25,16,from,27,9,Kiddie Rides,Stegocycles
25,16,from,29,3,Kiddie Rides,Stegocycles
25,16,from,31,6,Kiddie Rides,Stegocycles
25,16,from,34,6,Kiddie Rides,Stegocycles
25,16,from,49,4,Kiddie Rides,Stegocycles
25,16,from,50,10,Kiddie Rides,Stegocycles
25,16,from,54,5,Kiddie Rides,Stegocycles
25,16,from,59,4,Kiddie Rides,Stegocycles
25,16,to,1,2,Kiddie Rides,Stegocycles
25,16,to,4,3,Kiddie Rides,Stegocycles
25,16,to,5,7,Kiddie Rides,Stegocycles
25,16,to,9,2,Kiddie Rides,Stegocycles
